workbook,sheet,row,name,modelNumber,manufacturer,vendor,description,category,price,url,finish,color,collection,is_noise
normalized_products_db.xlsx,Sheet1,1191,Flooring 1 Transitions strips reducer carpet to LVP  Home depot  0.0 True False 0.0,,,Home Depot,Flooring 1 Transitions strips reducer carpet to LVP  Home depot  0.0 True False 0.0,Flooring,,,,,,0
normalized_products_db.xlsx,Sheet1,1204,Faucet Brushed Nickel  - Delta  9191-AR-PR-DST 200 1462.54 Ferguson  0.0 0.0 2025-09-05 00:00:00 0.0,,Delta,Ferguson,Faucet Brushed Nickel  - Delta  9191-AR-PR-DST 200 1462.54 Ferguson  0.0 0.0 2025-09-05 00:00:00 0.0,Plumbing,0,,brushed nickel,brushed nickel,,0
normalized_products_db.xlsx,Sheet1,1210,Flooring  LVT 140 SQ Ft  800 696.85 Home Depot  0.0 0.0 2025-09-04 00:00:00 1.0,,,Home Depot,Flooring  LVT 140 SQ Ft  800 696.85 Home Depot  0.0 0.0 2025-09-04 00:00:00 1.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1215,Hardware for Cabinets: Quanity  103.32 Home Depot (36 Knobs)  0.0 0.0 2025-09-04 00:00:00 1.0,,,Home Depot,Hardware for Cabinets: Quanity  103.32 Home Depot (36 Knobs)  0.0 0.0 2025-09-04 00:00:00 1.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1216,** Kitchen Aid Shelf Lift  500.5 ProSource  0.0 0.0 2025-08-18 00:00:00 1.0,,,ProSource,** Kitchen Aid Shelf Lift  500.5 ProSource  0.0 0.0 2025-08-18 00:00:00 1.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1217,"Quartz  Countertop - 4"" backsplash  Carrara Mist   5400 2665 Cacjr Granite  0.0 0.0 2025-09-05 00:00:00 1.0",,,CACJR,"Quartz  Countertop - 4"" backsplash  Carrara Mist   5400 2665 Cacjr Granite  0.0 0.0 2025-09-05 00:00:00 1.0",,0,,,,,0
normalized_products_db.xlsx,Sheet1,1219,"Trim  3 1/4"" colonial floor trim and shoe 100 Menards  (project)  0.0 0.0 0.0",,,Menards,"Trim  3 1/4"" colonial floor trim and shoe 100 Menards  (project)  0.0 0.0 0.0",Flooring,100,,,,,0
normalized_products_db.xlsx,Sheet1,1225,Faucet  9159-AR-DST  596.255 Ferguson Home  2025-09-11 00:00:00 0.0,,,Ferguson,Faucet  9159-AR-DST  596.255 Ferguson Home  2025-09-11 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1230,Flooring  LVT 767 SQ FT  H.D. LP Chiffon Lace  4400 2937.3322 Home Depot  2025-09-11 00:00:00 1.0,,,Home Depot,Flooring  LVT 767 SQ FT  H.D. LP Chiffon Lace  4400 2937.3322 Home Depot  2025-09-11 00:00:00 1.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1234,Hardware for Cabinets: Quanity 20 (18) 259.52 Home Depot  2025-10-28 00:00:00 1.0,,,Home Depot,Hardware for Cabinets: Quanity 20 (18) 259.52 Home Depot  2025-10-28 00:00:00 1.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1236,**Spice Rack  48.7 Amazon  2025-10-28 00:00:00 1.0,,,Amazon,**Spice Rack  48.7 Amazon  2025-10-28 00:00:00 1.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1237,Quartz  Countertop - Full Height  backsplash  Cararra Breve  8500 4800 Cacjr Granite  2025-09-09 00:00:00 1.0,,,CACJR,Quartz  Countertop - Full Height  backsplash  Cararra Breve  8500 4800 Cacjr Granite  2025-09-09 00:00:00 1.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1241,Bath -  Tub divertor Valve in Bath  24.6078 Home Depot  2025-09-11 00:00:00 0.0,,,Home Depot,Bath -  Tub divertor Valve in Bath  24.6078 Home Depot  2025-09-11 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1249,Hardware for Cabinets: Quanity  147.88 Ferguson Home  2026-01-06 00:00:00 1.0,,,Ferguson,Hardware for Cabinets: Quanity  147.88 Ferguson Home  2026-01-06 00:00:00 1.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1250,Quartz  Countertop - No Backsplash   Sparkling White  4700 1798 Cacjr Granite  0.0,,,CACJR,Quartz  Countertop - No Backsplash   Sparkling White  4700 1798 Cacjr Granite  0.0,,1798,,white,white,,0
normalized_products_db.xlsx,Sheet1,1252,Backsplash Tile  MSI Renzo  NRENJAD3X12 GLOSSY  1200 261.3 ProSource  2025-10-31 00:00:00 0.0,,,ProSource,Backsplash Tile  MSI Renzo  NRENJAD3X12 GLOSSY  1200 261.3 ProSource  2025-10-31 00:00:00 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1253,Grout & Caulk  40.45 Floor & Décor  2026-01-02 00:00:00 0.0,,,Floor & Décor,Grout & Caulk  40.45 Floor & Décor  2026-01-02 00:00:00 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1254,Sink - 650 1041.91 Ferguson Home  2025-11-17 00:00:00 0.0,,,Ferguson,Sink - 650 1041.91 Ferguson Home  2025-11-17 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1255,Garbage Disposal Drain  48.675 Ferguson Home  2025-11-17 00:00:00 0.0,,,Ferguson,Garbage Disposal Drain  48.675 Ferguson Home  2025-11-17 00:00:00 0.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1256,Faucet  500 432.3 Ferguson 2025-11-17 00:00:00 0.0,,,Ferguson,Faucet  500 432.3 Ferguson 2025-11-17 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1257,Garbage Disposal  152.746 Ferguson 2025-11-17 00:00:00 0.0,,,Ferguson,Garbage Disposal  152.746 Ferguson 2025-11-17 00:00:00 0.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1258,** R/O Faucet  364.34 Amazon (Out of stock Ferguson)  2025-11-17 00:00:00 0.0,,,Amazon,** R/O Faucet  364.34 Amazon (Out of stock Ferguson)  2025-11-17 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1263,* Fixture over Sink 249.73 Idlewood 2025-12-05 00:00:00 0.0,,,Idlewood,* Fixture over Sink 249.73 Idlewood 2025-12-05 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1266,Quartz Top - Stellar White Square Edge  0 CACJR  Granite  0.0,,,CACJR,Quartz Top - Stellar White Square Edge  0 CACJR  Granite  0.0,,,,white,white,,0
normalized_products_db.xlsx,Sheet1,1267,Handles  0 Ferguson Home  2026-01-04 00:00:00 1.0,,,Ferguson,Handles  0 Ferguson Home  2026-01-04 00:00:00 1.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1270,Flooring  LVT  Coretec Bianco Marble 55 SQ FT  650 308.66 ProSource  2025-10-31 00:00:00 0.0,,,ProSource,Flooring  LVT  Coretec Bianco Marble 55 SQ FT  650 308.66 ProSource  2025-10-31 00:00:00 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1271,matching transition strips-hardwood to lvp @ 6' 70.32300000000001 ProSource  2025-10-31 00:00:00 0.0,,,ProSource,matching transition strips-hardwood to lvp @ 6' 70.32300000000001 ProSource  2025-10-31 00:00:00 0.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1272,Shower  Sentrel System  1600 1049 Sentrel  (Lou)  0.0,,Sentrel,,Shower  Sentrel System  1600 1049 Sentrel  (Lou)  0.0,Plumbing,1049,,,,,0
normalized_products_db.xlsx,Sheet1,1273,Shower Base & Drain  1100 324.6 Home Depot (Lou) 2025-11-18 00:00:00 0.0,,,Home Depot,Shower Base & Drain  1100 324.6 Home Depot (Lou) 2025-11-18 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1274,Shower Door  1000 850.51 Ferguson Home  2025-11-17 00:00:00 0.0,,,Ferguson,Shower Door  1000 850.51 Ferguson Home  2025-11-17 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1276,Hardware for Cabinets: Quanity  47.8 Ferguson Home  0.0,,,Ferguson,Hardware for Cabinets: Quanity  47.8 Ferguson Home  0.0,Cabinetry,47.8,,,,,0
normalized_products_db.xlsx,Sheet1,1277,"Quartz Top 42"" Soapstone Metropolis Square  850 2000 Cacjr Granite  0.0",,,CACJR,"Quartz Top 42"" Soapstone Metropolis Square  850 2000 Cacjr Granite  0.0",,2000,,,,,0
normalized_products_db.xlsx,Sheet1,1278,Sink  K-20000-0 350 119.79 Ferguson  2025-11-13 00:00:00 0.0,K-20000,,Ferguson,Sink  K-20000-0 350 119.79 Ferguson  2025-11-13 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1281,Mirror Medicine Cabinet  400 439.3 Ferguson Home  2025-12-05 00:00:00 0.0,,,Ferguson,Mirror Medicine Cabinet  400 439.3 Ferguson Home  2025-12-05 00:00:00 0.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1282,Shower Fixures / Valve  K-8304-KS-NA 126.016 Ferguson 2025-11-13 00:00:00 0.0,K-8304,,Ferguson,Shower Fixures / Valve  K-8304-KS-NA 126.016 Ferguson 2025-11-13 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1283,Toilet   K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,K-30810,,Ferguson,Toilet   K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1285,matching transition strips-hardwood to lvp @ 6' 69.223 ProSource  0.0,,,ProSource,matching transition strips-hardwood to lvp @ 6' 69.223 ProSource  0.0,,223,,,,,0
normalized_products_db.xlsx,Sheet1,1287,Shower Rod & Hooks   44.62 Amazon  2025-12-10 00:00:00 0.0,,,Amazon,Shower Rod & Hooks   44.62 Amazon  2025-12-10 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1288,Shower Fixture / Head  K-23218-CP  400 134.365 Ferguson  2025-11-13 00:00:00 0.0,K-23218,,Ferguson,Shower Fixture / Head  K-23218-CP  400 134.365 Ferguson  2025-11-13 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1292,*** Add-on Toilet  K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,K-30810,,Ferguson,*** Add-on Toilet  K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1294,Hardware for Cabinets: Quanity  37.3 Ferguson Home  2025-12-05 00:00:00 0.0,,,Ferguson,Hardware for Cabinets: Quanity  37.3 Ferguson Home  2025-12-05 00:00:00 0.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1296,Vanity light  350 280.06 Idlewood  2025-11-21 00:00:00 0.0,,,Idlewood,Vanity light  350 280.06 Idlewood  2025-11-21 00:00:00 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1297,Ceiling Light  91.8 Idlewood  2025-11-21 00:00:00 0.0,,,Idlewood,Ceiling Light  91.8 Idlewood  2025-11-21 00:00:00 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1298,Quartz Top - Fossil Gray  850 1800 Cacjr Granite  0.0,,,CACJR,Quartz Top - Fossil Gray  850 1800 Cacjr Granite  0.0,,1800,,,,,0
normalized_products_db.xlsx,Sheet1,1301,** Add on 2nd Floor Walls - Sentrel Azzura Bay  1600 1049 Sentrel (Lou)  0.0,,Sentrel,,** Add on 2nd Floor Walls - Sentrel Azzura Bay  1600 1049 Sentrel (Lou)  0.0,Flooring,1049,,,,,0
normalized_products_db.xlsx,Sheet1,1321,Sink - Single Bowl  1000 637.44 Ferguson  0.0 0.0 2025-08-07 00:00:00 0.0,,,Ferguson,Sink - Single Bowl  1000 637.44 Ferguson  0.0 0.0 2025-08-07 00:00:00 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1327,Dining Table Fixture / Fan  527.04 Idlewood Electric  0.0 0.0 2025-08-26 00:00:00 0.0,,,Idlewood,Dining Table Fixture / Fan  527.04 Idlewood Electric  0.0 0.0 2025-08-26 00:00:00 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1329,Flooring  LVT 275 SQ FT  H.D. LP Sterling Oak  1300 1548.62 Home Depot  0.0 0.0 2025-07-17 00:00:00 0.0,,,Home Depot,Flooring  LVT 275 SQ FT  H.D. LP Sterling Oak  1300 1548.62 Home Depot  0.0 0.0 2025-07-17 00:00:00 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1337,Quartz  Countertop - Full Height  Calacatta  Botanica  5072 Cacjr Granite  0.0 0.0 0.0,,,CACJR,Quartz  Countertop - Full Height  Calacatta  Botanica  5072 Cacjr Granite  0.0 0.0 0.0,,5072,,,,,0
normalized_products_db.xlsx,Sheet1,1347,Plumbing Fixtures  1809.66 Ferguson  0.0 0.0 2025-08-05 00:00:00 True 0.0,,,Ferguson,Plumbing Fixtures  1809.66 Ferguson  0.0 0.0 2025-08-05 00:00:00 True 0.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1348,Folding Shower Seat  400 266.28 Amazon  DN-7110  0.0 2025-07-24 00:00:00 1.0 2025-08-05 00:00:00 True 0.0,,,Amazon,Folding Shower Seat  400 266.28 Amazon  DN-7110  0.0 2025-07-24 00:00:00 1.0 2025-08-05 00:00:00 True 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1350,Electric  Light Fixtures  500 420.01 Idlewood Electric  0.0 0.0 2025-08-05 00:00:00 True 0.0,,,Idlewood,Electric  Light Fixtures  500 420.01 Idlewood Electric  0.0 0.0 2025-08-05 00:00:00 True 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1351,Exhaust Fan  350 Ferguson,,,Ferguson,Exhaust Fan  350 Ferguson,Electrical,350,,,,,0
normalized_products_db.xlsx,Sheet1,1353,Quartz  1008 Cacjr Granite  0.0 0.0 False 0.0,,,CACJR,Quartz  1008 Cacjr Granite  0.0 0.0 False 0.0,,1008,,,,,0
normalized_products_db.xlsx,Sheet1,1354,Medicine Cabinet  350 151.54 Amazon  0.0 2025-07-24 00:00:00 1.0 2025-08-05 00:00:00 True 0.0,,,Amazon,Medicine Cabinet  350 151.54 Amazon  0.0 2025-07-24 00:00:00 1.0 2025-08-05 00:00:00 True 0.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1355,Cabinet Handles  49.88 Home Depot  0.0 0.0 2025-08-07 00:00:00 False 0.0,,,Home Depot,Cabinet Handles  49.88 Home Depot  0.0 0.0 2025-08-07 00:00:00 False 0.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1356,Cabinet HAndles Powder Room  16.29 Home Depot  0.0 0.0 False 0.0,,,Home Depot,Cabinet HAndles Powder Room  16.29 Home Depot  0.0 0.0 False 0.0,Cabinetry,16.29,,,,,0
normalized_products_db.xlsx,Sheet1,1357,Extra TP Holder NO Charge for install  124.29 Ferguson,,,Ferguson,Extra TP Holder NO Charge for install  124.29 Ferguson,,124.29,,,,,0
normalized_products_db.xlsx,Sheet1,1364,Hardware Powder Room  Home Depot  0.0 0.0 2025-08-10 00:00:00 True 0.0,,,Home Depot,Hardware Powder Room  Home Depot  0.0 0.0 2025-08-10 00:00:00 True 0.0,Hardware,0,,,,,0
normalized_products_db.xlsx,Sheet1,1419,Moen Valve  https://www.fergusonhome.com/moen-2570/s136731?uid=2553010 Ferguso n 2570 0.0 0.0 2025-07-25 00:00:00 1.0 0.,,Moen,Ferguson,Moen Valve  https://www.fergusonhome.com/moen-2570/s136731?uid=2553010 Ferguso n 2570 0.0 0.0 2025-07-25 00:00:00 1.0 0.0,Plumbing,0,https://www.fergusonhome.com/moen-2570/s136731?uid=2553010,,,,0
normalized_products_db.xlsx,Sheet1,1420,Shower Rod  Home Depot,,,Home Depot,Shower Rod  Home Depot,Plumbing,,,,,,0
normalized_products_db.xlsx,Sheet1,1421,Shower Panel  Sentrel- Azzure Bay  2500 1766.64 Lou ordered  2025-06-30 00:00:00,,Sentrel,,Shower Panel  Sentrel- Azzure Bay  2500 1766.64 Lou ordered  2025-06-30 00:00:00,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1425,Knobs  Home Depot  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,,,Home Depot,Knobs  Home Depot  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,Hardware,0,,,,,0
normalized_products_db.xlsx,Sheet1,1427,Electric  200 Home Depot  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,,,Home Depot,Electric  200 Home Depot  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1436,Shower Drain  Menards  0.0 0.0 0.0 0.0,,,Menards,Shower Drain  Menards  0.0 0.0 0.0 0.0,Plumbing,,,,,,0
normalized_products_db.xlsx,Sheet1,1437,Shower Drain  Cover Matte Black  Menards  0.0 0.0 0.0 0.0,,,Menards,Shower Drain  Cover Matte Black  Menards  0.0 0.0 0.0 0.0,Plumbing,,,matte black,matte black,,0
normalized_products_db.xlsx,Sheet1,1438,Shower Panel  Sentrel- Azzure Bay  1766.64 Lou ordered  2025-06-30 00:00:00,,Sentrel,,Shower Panel  Sentrel- Azzure Bay  1766.64 Lou ordered  2025-06-30 00:00:00,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1440,Shower Base  650 Ferguson  0.0 0.0 0.0 0.0,,,Ferguson,Shower Base  650 Ferguson  0.0 0.0 0.0 0.0,Plumbing,650,,,,,0
normalized_products_db.xlsx,Sheet1,1441,Shower Door  1200 Lowes  0.0 0.0 0.0 0.0,,,Lowes,Shower Door  1200 Lowes  0.0 0.0 0.0 0.0,Plumbing,1200,,,,,0
normalized_products_db.xlsx,Sheet1,1442,2 - Grab Bars 18/24 150 167.8 Amazon  0.0 2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0 0.0,,,Amazon,2 - Grab Bars 18/24 150 167.8 Amazon  0.0 2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0 0.0,Hardware,0,,,,,0
normalized_products_db.xlsx,Sheet1,1443,Folding Shower Seat  400 299.86 Amazon  2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0,,,Amazon,Folding Shower Seat  400 299.86 Amazon  2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1444,Exhaust Fan / With Light  350 179.68 Amazon  0.0 2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0 0.0,,,Amazon,Exhaust Fan / With Light  350 179.68 Amazon  0.0 2025-06-30 00:00:00 1.0 2025-06-30 00:00:00 1.0 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1463,Lifeproof  Vesinet Oak Wider Plank (returned the smaller plank)  8343.74 Home Depot  0.0 2025-07-02 00:00:00 1.0 2025-07,,Lifeproof,Home Depot,Lifeproof  Vesinet Oak Wider Plank (returned the smaller plank)  8343.74 Home Depot  0.0 2025-07-02 00:00:00 1.0 2025-07-02 00:00:00 True 0.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1509,Bath  Tile Floor  3500 2669.56 ProSource  0.0 2025-06-23 00:00:00 1.0 2025-06-25 00:00:00 True 0.0,,,ProSource,Bath  Tile Floor  3500 2669.56 ProSource  0.0 2025-06-23 00:00:00 1.0 2025-06-25 00:00:00 True 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1514,Bath  Schulter Edging  71.04 ProSource  0.0 0.0 2025-09-04 00:00:00 False 0.0,,,ProSource,Bath  Schulter Edging  71.04 ProSource  0.0 0.0 2025-09-04 00:00:00 False 0.0,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1516,Quartz Bath  Bath Vanity and Shower Pieces Carrara Miska or Carrara Breve 1250 3500 Cacjr granite  0.0 0.0 False 0.0,,,CACJR,Quartz Bath  Bath Vanity and Shower Pieces Carrara Miska or Carrara Breve 1250 3500 Cacjr granite  0.0 0.0 False 0.0,Plumbing,3500,,,,,0
normalized_products_db.xlsx,Sheet1,1519,Carpet and Install  4300 ProSource  2025-06-25 00:00:00 X,,,ProSource,Carpet and Install  4300 ProSource  2025-06-25 00:00:00 X,,0,,,,,0
normalized_products_db.xlsx,Sheet1,1529,3 Grab Bars in Master *not in Contract  81.38 Amazon 2025-07-29 00:00:00,,,Amazon,3 Grab Bars in Master *not in Contract  81.38 Amazon 2025-07-29 00:00:00,Hardware,0,,,,,0
normalized_products_db.xlsx,Sheet1,1548,Hardware for Cabinets: Quanity 34 85.27 Home Depot  0.0 0.0 2025-08-07 00:00:00 1.0,,,Home Depot,Hardware for Cabinets: Quanity 34 85.27 Home Depot  0.0 0.0 2025-08-07 00:00:00 1.0,Cabinetry,0,,,,,0
normalized_products_db.xlsx,Sheet1,1553,backsplash Tile -  354.62 Lowes  0.0 0.0 0.0,,,Lowes,backsplash Tile -  354.62 Lowes  0.0 0.0 0.0,Flooring,354.62,,,,,0
normalized_products_db.xlsx,Sheet1,1554,Grout & Cauld Natural Grey - P-UP Addiosn  51.47 Floor & Décor  0.0 0.0 2025-08-14 00:00:00 0.0,,,Floor & Décor,Grout & Cauld Natural Grey - P-UP Addiosn  51.47 Floor & Décor  0.0 0.0 2025-08-14 00:00:00 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1564,*** Laundrey Room Flooring replaced with LifeProof,,Lifeproof,,*** Laundrey Room Flooring replaced with LifeProof,Flooring,,,,,,0
normalized_products_db.xlsx,Sheet1,1573,"Plumbing Fixtures  Soaker Tub, Drain,  2100 4995.64 Ferguson  0.0 2025-07-06 00:00:00 1.0 2025-07-07 00:00:00 1.0 0.0",,,Ferguson,"Plumbing Fixtures  Soaker Tub, Drain,  2100 4995.64 Ferguson  0.0 2025-07-06 00:00:00 1.0 2025-07-07 00:00:00 1.0 0.0",Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1574,Soaker Tub Faucet  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Ferguson,Soaker Tub Faucet  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1575,Sink  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Ferguson,Sink  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1576,Faucet  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Ferguson,Faucet  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1577,Shower Head  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Ferguson,Shower Head  Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1578,Shower Handle Trim   Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Ferguson,Shower Handle Trim   Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1579,Shower Valve Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Ferguson,Shower Valve Ferguson  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1583,Toilet  Ferguson 0.0 1.0 2025-07-07 00:00:00 1.0 0.0,,,Ferguson,Toilet  Ferguson 0.0 1.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1585,3 - Towel Bar  76.6 Home Depot  0.0 0.0 2025-08-08 00:00:00 1.0 0.0,,,Home Depot,3 - Towel Bar  76.6 Home Depot  0.0 0.0 2025-08-08 00:00:00 1.0 0.0,Hardware,0,,,,,0
normalized_products_db.xlsx,Sheet1,1586,Shower Grab Bar  46.42 Amazon  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Amazon,Shower Grab Bar  46.42 Amazon  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1587,Folding Shower Seat  246.79 Amazon  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,,,Amazon,Folding Shower Seat  246.79 Amazon  0.0 0.0 2025-07-07 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1588,Electric  Vanity Light  1000 488.75 Idlewood Electric  0.0 0.0 2025-08-14 00:00:00 1.0 0.0,,,Idlewood,Electric  Vanity Light  1000 488.75 Idlewood Electric  0.0 0.0 2025-08-14 00:00:00 1.0 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1589,Bath Flush Center light  Idlewood Electric  0.0 0.0 2025-08-14 00:00:00 1.0 0.0,,,Idlewood,Bath Flush Center light  Idlewood Electric  0.0 0.0 2025-08-14 00:00:00 1.0 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1590,Exhaust fan no light  102.83 Amazon  0.0 0.0 2025-08-08 00:00:00 1.0 0.0,,,Amazon,Exhaust fan no light  102.83 Amazon  0.0 0.0 2025-08-08 00:00:00 1.0 0.0,Electrical,0,,,,,0
normalized_products_db.xlsx,Sheet1,1594,Quartz  Quartz Vanity Top & Shower Curb  1242 Cacjr Granite  0.0 1.0 2025-08-04 00:00:00 1.0 0.0,,,CACJR,Quartz  Quartz Vanity Top & Shower Curb  1242 Cacjr Granite  0.0 1.0 2025-08-04 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1596,Tile  Shower Walls  1800 1655.56 ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,,,ProSource,Tile  Shower Walls  1800 1655.56 ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1597,Shower Floor  150 ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,,,ProSource,Shower Floor  150 ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,Plumbing,0,,,,,0
normalized_products_db.xlsx,Sheet1,1598,Bath Tile Floor  1200 ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,,,ProSource,Bath Tile Floor  1200 ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1599,Schulter Edging  brushed Nickle order with tile  ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,,,ProSource,Schulter Edging  brushed Nickle order with tile  ProSource  0.0 0.0 2025-07-30 00:00:00 1.0 0.0,Flooring,0,,,,,0
normalized_products_db.xlsx,Sheet1,1600,Grout  Will decide once tile there  Floor & Décor  0.0 0.0 0.0 0.0,,,Floor & Décor,Grout  Will decide once tile there  Floor & Décor  0.0 0.0 0.0 0.0,Flooring,,,,,,0
normalized_products_db.xlsx,Sheet1,1601,Caulk   Floor & Décor  0.0 0.0 0.0 0.0,,,Floor & Décor,Caulk   Floor & Décor  0.0 0.0 0.0 0.0,Flooring,,,,,,0
